t,type,source,target,importance_xi,cluster
232,EDGE,80,190,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,45,,
232,EDGE,45,191,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,44,,
232,EDGE,44,192,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,20,,
232,EDGE,20,30,,
232,EDGE,30,47,,
232,EDGE,47,71,,
232,EDGE,71,193,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,43,,
232,EDGE,43,64,,
232,EDGE,64,134,,
232,EDGE,134,144,,
232,EDGE,144,194,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,66,,
232,EDGE,66,111,,
232,EDGE,111,195,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,45,,
232,EDGE,45,191,,
232,EDGE,191,196,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,7,,
232,EDGE,7,89,,
232,EDGE,89,197,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,44,,
232,EDGE,44,192,,
232,EDGE,192,198,,
232,EDGE,0,1,,
232,EDGE,1,37,,
232,EDGE,37,41,,
232,EDGE,41,199,,
232,EDGE,10,5,,
232,EDGE,5,56,,
232,EDGE,56,80,,
232,EDGE,80,95,,
232,EDGE,95,107,,
232,EDGE,107,120,,
232,EDGE,120,200,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,7,,
232,EDGE,7,9,,
232,EDGE,9,10,,
232,EDGE,10,28,,
232,EDGE,28,36,,
232,EDGE,36,42,,
232,EDGE,42,79,,
232,EDGE,79,110,,
232,EDGE,110,153,,
232,EDGE,153,201,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,45,,
232,EDGE,45,68,,
232,EDGE,68,202,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,7,,
232,EDGE,7,46,,
232,EDGE,46,203,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,15,,
232,EDGE,15,26,,
232,EDGE,26,204,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,43,,
232,EDGE,43,64,,
232,EDGE,64,134,,
232,EDGE,134,144,,
232,EDGE,144,194,,
232,EDGE,194,205,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,43,,
232,EDGE,43,64,,
232,EDGE,64,157,,
232,EDGE,157,206,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,7,,
232,EDGE,7,9,,
232,EDGE,9,23,,
232,EDGE,23,48,,
232,EDGE,48,98,,
232,EDGE,98,207,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,43,,
232,EDGE,43,64,,
232,EDGE,64,134,,
232,EDGE,134,143,,
232,EDGE,143,208,,
232,EDGE,10,5,,
232,EDGE,5,56,,
232,EDGE,56,80,,
232,EDGE,80,95,,
232,EDGE,95,107,,
232,EDGE,107,120,,
232,EDGE,120,138,,
232,EDGE,138,209,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,3,,
232,EDGE,3,15,,
232,EDGE,15,16,,
232,EDGE,16,188,,
232,EDGE,188,210,,
232,EDGE,10,5,,
232,EDGE,5,211,,
232,EDGE,167,140,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,6,,
232,EDGE,6,76,,
232,EDGE,76,172,,
232,EDGE,172,212,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,43,,
232,EDGE,43,64,,
232,EDGE,64,134,,
232,EDGE,134,143,,
232,EDGE,143,208,,
232,EDGE,208,213,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,49,,
232,EDGE,49,114,,
232,EDGE,114,173,,
232,EDGE,173,214,,
232,EDGE,0,1,,
232,EDGE,1,2,,
232,EDGE,2,6,,
232,EDGE,6,76,,
232,EDGE,76,172,,
232,EDGE,172,212,,
232,EDGE,212,215,,
232,EDGE,0,1,,
232,EDGE,1,4,,
232,EDGE,4,18,,
232,EDGE,18,21,,
232,EDGE,21,27,,
232,EDGE,27,31,,
232,EDGE,31,32,,
232,EDGE,32,34,,
232,EDGE,34,44,,
232,EDGE,44,192,,
232,EDGE,192,216,,
233,NODE,0,,1000000.0,0
233,NODE,1,,1000000.0,0
233,NODE,2,,1000000.0,0
233,NODE,3,,1000000.0,0
233,NODE,4,,1000000.0,0
233,NODE,5,,1000000.0,0
233,NODE,6,,1000000.0,0
233,NODE,7,,1000000.0,0
233,NODE,8,,1000000.0,0
233,NODE,9,,1000000.0,0
233,NODE,10,,1000000.0,0
233,NODE,11,,1000000.0,0
233,NODE,12,,1000000.0,0
233,NODE,13,,1000000.0,0
233,NODE,14,,1000000.0,0
233,NODE,15,,1000000.0,0
233,NODE,16,,1000000.0,0
233,NODE,17,,1000000.0,0
233,NODE,18,,1000000.0,0
233,NODE,19,,1000000.0,0
233,NODE,20,,1000000.0,0
233,NODE,21,,1000000.0,0
233,NODE,22,,1000000.0,0
233,NODE,23,,1000000.0,0
233,NODE,24,,1000000.0,0
233,NODE,25,,1000000.0,0
233,NODE,26,,1000000.0,0
233,NODE,27,,1000000.0,0
233,NODE,28,,1000000.0,0
233,NODE,29,,1000000.0,0
233,NODE,30,,1000000.0,0
233,NODE,31,,1000000.0,0
233,NODE,32,,1000000.0,0
233,NODE,33,,1000000.0,0
233,NODE,34,,1000000.0,0
233,NODE,35,,1000000.0,0
233,NODE,36,,1000000.0,0
233,NODE,37,,1000000.0,0
233,NODE,38,,1000000.0,0
233,NODE,39,,1000000.0,0
233,NODE,40,,1000000.0,0
233,NODE,41,,1000000.0,0
233,NODE,42,,1000000.0,0
233,NODE,43,,1000000.0,0
233,NODE,44,,1000000.0,0
233,NODE,45,,1000000.0,0
233,NODE,46,,1000000.0,0
233,NODE,47,,1000000.0,0
233,NODE,48,,1000000.0,0
233,NODE,49,,1000000.0,0
233,NODE,50,,1000000.0,0
233,NODE,51,,1000000.0,0
233,NODE,52,,1000000.0,0
233,NODE,53,,1000000.0,0
233,NODE,54,,1000000.0,0
233,NODE,55,,1000000.0,0
233,NODE,56,,1000000.0,0
233,NODE,57,,1000000.0,0
233,NODE,58,,1000000.0,0
233,NODE,59,,1000000.0,0
233,NODE,60,,1000000.0,0
233,NODE,61,,1000000.0,0
233,NODE,62,,1000000.0,0
233,NODE,63,,1000000.0,0
233,NODE,64,,1000000.0,0
233,NODE,65,,1000000.0,0
233,NODE,66,,1000000.0,0
233,NODE,67,,1000000.0,0
233,NODE,68,,1000000.0,0
233,NODE,69,,1000000.0,0
233,NODE,70,,1000000.0,0
233,NODE,71,,1000000.0,0
233,NODE,72,,1000000.0,0
233,NODE,73,,1000000.0,0
233,NODE,74,,1000000.0,0
233,NODE,75,,1000000.0,0
233,NODE,76,,1000000.0,0
233,NODE,77,,1000000.0,0
233,NODE,78,,1000000.0,0
233,NODE,79,,1000000.0,0
233,NODE,80,,1000000.0,0
233,NODE,81,,1000000.0,0
233,NODE,82,,1000000.0,0
233,NODE,83,,1000000.0,0
233,NODE,84,,1000000.0,0
233,NODE,85,,1000000.0,0
233,NODE,86,,1000000.0,0
233,NODE,87,,1000000.0,0
233,NODE,88,,1000000.0,0
233,NODE,89,,1000000.0,0
233,NODE,90,,1000000.0,0
233,NODE,91,,1000000.0,0
233,NODE,92,,1000000.0,0
233,NODE,93,,1000000.0,0
233,NODE,94,,1000000.0,0
233,NODE,95,,1000000.0,0
233,NODE,96,,1000000.0,0
233,NODE,97,,1000000.0,0
233,NODE,98,,1000000.0,0
233,NODE,99,,1000000.0,0
233,NODE,100,,1000000.0,0
233,NODE,101,,1000000.0,0
233,NODE,102,,1000000.0,0
233,NODE,103,,1000000.0,0
233,NODE,104,,1000000.0,0
233,NODE,105,,1000000.0,0
233,NODE,106,,1000000.0,0
233,NODE,107,,1000000.0,0
233,NODE,108,,1000000.0,0
233,NODE,109,,1000000.0,0
233,NODE,110,,1000000.0,0
233,NODE,111,,1000000.0,0
233,NODE,112,,1000000.0,0
233,NODE,113,,1000000.0,0
233,NODE,114,,1000000.0,0
233,NODE,115,,1000000.0,0
233,NODE,116,,1000000.0,0
233,NODE,117,,1000000.0,0
233,NODE,118,,1000000.0,0
233,NODE,119,,1000000.0,0
233,NODE,120,,1000000.0,0
233,NODE,121,,1000000.0,0
233,NODE,122,,1000000.0,0
233,NODE,123,,1000000.0,0
233,NODE,124,,1000000.0,0
233,NODE,125,,1000000.0,0
233,NODE,126,,1000000.0,0
233,NODE,127,,1000000.0,0
233,NODE,128,,1000000.0,0
233,NODE,129,,1000000.0,0
233,NODE,130,,1000000.0,0
233,NODE,131,,1000000.0,0
233,NODE,132,,1000000.0,0
233,NODE,133,,1000000.0,0
233,NODE,134,,1000000.0,0
233,NODE,135,,1000000.0,0
233,NODE,136,,1000000.0,0
233,NODE,137,,1000000.0,0
233,NODE,138,,1000000.0,0
233,NODE,139,,1000000.0,0
233,NODE,140,,1000000.0,0
233,NODE,141,,1000000.0,0
233,NODE,142,,1000000.0,0
233,NODE,143,,1000000.0,0
233,NODE,144,,1000000.0,0
233,NODE,145,,1000000.0,0
233,NODE,146,,1000000.0,0
233,NODE,147,,1000000.0,0
233,NODE,148,,1000000.0,0
233,NODE,149,,1000000.0,0
233,NODE,150,,1000000.0,0
233,NODE,151,,1000000.0,0
233,NODE,152,,1000000.0,0
233,NODE,153,,1000000.0,0
233,NODE,154,,1000000.0,0
233,NODE,155,,1000000.0,0
233,NODE,156,,1000000.0,0
233,NODE,157,,1000000.0,0
233,NODE,158,,1000000.0,0
233,NODE,159,,1000000.0,0
233,NODE,160,,1000000.0,0
233,NODE,161,,1000000.0,0
233,NODE,162,,1000000.0,0
233,NODE,163,,1000000.0,0
233,NODE,164,,1000000.0,0
233,NODE,165,,1000000.0,0
233,NODE,166,,1000000.0,0
233,NODE,167,,1000000.0,0
233,NODE,168,,1000000.0,0
233,NODE,169,,1000000.0,0
233,NODE,170,,1000000.0,0
233,NODE,171,,1000000.0,0
233,NODE,172,,1000000.0,0
233,NODE,173,,1000000.0,0
233,NODE,174,,1000000.0,0
233,NODE,175,,1000000.0,0
233,NODE,176,,1000000.0,0
233,NODE,177,,1000000.0,0
233,NODE,178,,1000000.0,0
233,NODE,179,,1000000.0,0
233,NODE,180,,1000000.0,0
233,NODE,181,,1000000.0,0
233,NODE,182,,1000000.0,0
233,NODE,183,,1000000.0,0
233,NODE,184,,1000000.0,0
233,NODE,185,,1000000.0,0
233,NODE,186,,1000000.0,0
233,NODE,187,,1000000.0,0
233,NODE,188,,1000000.0,0
233,NODE,189,,1000000.0,0
233,NODE,190,,1000000.0,0
233,NODE,191,,1000000.0,0
233,NODE,192,,1000000.0,0
233,NODE,193,,1000000.0,0
233,NODE,194,,1000000.0,0
233,NODE,195,,1000000.0,0
233,NODE,196,,1000000.0,0
233,NODE,197,,1000000.0,0
233,NODE,198,,1000000.0,0
233,NODE,199,,1000000.0,0
233,NODE,200,,1000000.0,0
233,NODE,201,,1000000.0,0
233,NODE,202,,1000000.0,0
233,NODE,203,,1000000.0,0
233,NODE,204,,1000000.0,0
233,NODE,205,,1000000.0,0
233,NODE,206,,1000000.0,0
233,NODE,207,,1000000.0,0
233,NODE,208,,1000000.0,0
233,NODE,209,,1000000.0,0
233,NODE,210,,1000000.0,0
233,NODE,211,,214729.6056,0
233,NODE,212,,842881.3602,0
233,NODE,213,,587274.7092,0
233,NODE,214,,329022.1754,0
233,NODE,215,,200246.4963,0
233,NODE,216,,82939.3968,0
233,NODE,217,,15316.9321,0
233,EDGE,0,1,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,5,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,6,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,8,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,11,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,5,,
233,EDGE,5,12,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,13,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,14,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,16,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,6,,
233,EDGE,6,17,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,22,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,5,,
233,EDGE,5,12,,
233,EDGE,12,24,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,11,,
233,EDGE,11,25,,
233,EDGE,10,5,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,26,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,28,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,26,,
233,EDGE,26,29,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,30,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,10,5,,
233,EDGE,5,35,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,28,,
233,EDGE,28,36,,
233,EDGE,0,1,,
233,EDGE,1,37,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,38,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,23,39,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,33,40,,
233,EDGE,0,1,,
233,EDGE,1,37,,
233,EDGE,37,41,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,28,,
233,EDGE,28,36,,
233,EDGE,36,42,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,34,43,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,34,44,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,45,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,46,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,30,,
233,EDGE,30,47,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,23,48,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,49,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,46,,
233,EDGE,46,50,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,33,51,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,34,43,,
233,EDGE,43,52,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,53,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,16,,
233,EDGE,16,54,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,49,,
233,EDGE,49,55,,
233,EDGE,10,5,,
233,EDGE,5,56,,
233,EDGE,10,5,,
233,EDGE,5,35,,
233,EDGE,35,57,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,11,,
233,EDGE,11,25,,
233,EDGE,25,58,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,59,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,13,,
233,EDGE,13,60,,
233,EDGE,0,1,,
233,EDGE,1,37,,
233,EDGE,37,61,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,62,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,11,,
233,EDGE,11,25,,
233,EDGE,25,63,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,34,43,,
233,EDGE,43,64,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,30,,
233,EDGE,30,47,,
233,EDGE,47,65,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,66,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,67,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,45,,
233,EDGE,45,68,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,21,,
233,EDGE,21,27,,
233,EDGE,27,31,,
233,EDGE,31,32,,
233,EDGE,32,34,,
233,EDGE,34,43,,
233,EDGE,43,69,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,5,,
233,EDGE,5,12,,
233,EDGE,12,24,,
233,EDGE,24,70,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,30,,
233,EDGE,30,47,,
233,EDGE,47,71,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,6,,
233,EDGE,6,17,,
233,EDGE,17,72,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,26,,
233,EDGE,26,29,,
233,EDGE,29,73,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,28,,
233,EDGE,28,74,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,22,,
233,EDGE,22,75,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,6,,
233,EDGE,6,76,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,23,48,,
233,EDGE,48,77,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,30,,
233,EDGE,30,78,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,28,,
233,EDGE,28,36,,
233,EDGE,36,42,,
233,EDGE,42,79,,
233,EDGE,10,5,,
233,EDGE,5,56,,
233,EDGE,56,80,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,81,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,26,,
233,EDGE,26,82,,
233,EDGE,0,1,,
233,EDGE,1,37,,
233,EDGE,37,83,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,33,40,,
233,EDGE,40,84,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,38,,
233,EDGE,38,85,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,15,,
233,EDGE,15,26,,
233,EDGE,26,29,,
233,EDGE,29,73,,
233,EDGE,73,86,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,14,,
233,EDGE,14,87,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,33,51,,
233,EDGE,51,88,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,89,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,13,,
233,EDGE,13,60,,
233,EDGE,60,90,,
233,EDGE,10,5,,
233,EDGE,5,91,,
233,EDGE,0,1,,
233,EDGE,1,4,,
233,EDGE,4,18,,
233,EDGE,18,19,,
233,EDGE,19,33,,
233,EDGE,33,40,,
233,EDGE,40,84,,
233,EDGE,84,92,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,93,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,20,,
233,EDGE,20,94,,
233,EDGE,10,5,,
233,EDGE,5,56,,
233,EDGE,56,80,,
233,EDGE,80,95,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,23,39,,
233,EDGE,39,96,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,14,,
233,EDGE,14,97,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,23,,
233,EDGE,23,48,,
233,EDGE,48,98,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,10,,
233,EDGE,10,38,,
233,EDGE,38,85,,
233,EDGE,85,99,,
233,EDGE,17,41,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,7,,
233,EDGE,7,9,,
233,EDGE,9,14,,
233,EDGE,14,100,,
233,EDGE,0,1,,
233,EDGE,1,2,,
233,EDGE,2,3,,
233,EDGE,3,22,,
233,EDGE,22,75,,
233,EDGE,75,101,,
233,EDGE,0,1,,
233,EDGE,1,37,,
233,EDGE,37,61,,
233,EDGE,61,102,,
233,EDGE,0,1,,
